,Vehicle ID,ZIP Code,VIN Prefix,Vehicle Name,Technology
4475,WA-044-282195252,98236,1G1FX6S0,Chevrolet Bolt EV,BEV
4476,WA-044-125881458,98665,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
4477,WA-044-148416796,98512,1G1FY6S0,Chevrolet Bolt EV,BEV
4478,WA-044-119070409,98056,1N4AZ0CP,Nissan Leaf,BEV
4479,WA-044-1506109,98055,1G1FY6S0,Chevrolet Bolt EV,BEV
4480,WA-044-110119299,98032,5YJSA1DG,Tesla Model S,BEV
4481,WA-044-327604826,98033,5YJ3E1EB,Tesla Model 3,BEV
4482,WA-044-137438780,98040,5UXTA6C0,BMW X5,PHEV
4483,WA-044-3615475,98199,1N4BZ0CP,Nissan Leaf,BEV
4484,WA-044-148319706,98034,5YJYGDEE,Tesla Model Y,BEV
4485,WA-044-120345851,98008,JN1AZ0CP,Nissan Leaf,BEV
4486,WA-044-141847044,98422,5YJ3E1EC,Tesla Model 3,BEV
4487,WA-044-132868305,98607,1G1RB6E4,Chevrolet Volt,PHEV
4488,WA-044-248981554,98351,5YJ3E1EA,Tesla Model 3,BEV
4489,WA-044-101542906,99217,5YJSA1DP,Tesla Model S,BEV
4490,WA-044-177239240,99301,1FADP5CU,Ford C-Max Energi,PHEV
4491,WA-044-124664095,98366,5YJYGDEE,Tesla Model Y,BEV
4492,WA-044-208496648,98391,1FADP5FU,Ford C-Max Energi,PHEV
4493,WA-044-127917233,98070,1N4AZ0CP,Nissan Leaf,BEV
4494,WA-044-113283201,98926,5YJYGDEE,Tesla Model Y,BEV
4495,WA-044-153743530,98122,WMWXP3C0,Mini Hardtop 2 Door EV,BEV
4496,WA-044-101050953,98011,5YJ3E1EA,Tesla Model 3,BEV
4497,WA-044-348071881,98109,WBA8E1C3,BMW 3-Series Plug in,PHEV
4498,WA-044-152590126,99223,WVGDMPE2,Volkswagen ID.4,BEV
4499,WA-044-207986579,98030,1G1RA6E4,Chevrolet Volt,PHEV
4500,WA-044-106000737,98620,5YJ3E1EB,Tesla Model 3,BEV
4501,WA-044-156740643,98053,1C4JJXP6,Jeep Wrangler Plug In,PHEV
4502,WA-044-262014931,98466,1FADP5FU,Ford C-Max Energi,PHEV
4503,WA-044-148538708,98026,3FMTK3SS,Ford Mustang Mach-E,BEV
4504,WA-044-129357147,98110,WBY1Z4C5,BMW i3 REx,PHEV
4505,WA-044-3563724,98042,1FADP3R4,Ford Focus EV,BEV
4506,WA-044-112786306,98250,5YJYGDEE,Tesla Model Y,BEV
4507,WA-044-141788916,98275,5YJ3E1EA,Tesla Model 3,BEV
4508,WA-044-196574976,98074,1N4BZ0CP,Nissan Leaf,BEV
4509,WA-044-104783766,98532,5YJ3E1EA,Tesla Model 3,BEV
4510,WA-044-107904044,98126,5YJYGDEE,Tesla Model Y,BEV
4511,WA-044-121736254,98501,1G1FY6S0,Chevrolet Bolt EV,BEV
4512,WA-044-118530877,98104,1N4AZ1CP,Nissan Leaf,BEV
4513,WA-044-179476223,98277,5YJ3E1EB,Tesla Model 3,BEV
4514,WA-044-348040339,98052,5YJXCBE2,Tesla Model X,BEV
4515,WA-044-234616000,98569,1G1RB6S5,Chevrolet Volt,PHEV
4516,WA-044-138331749,98004,5YJSA1E2,Tesla Model S,BEV
4517,WA-044-208364936,98056,5YJXCBE2,Tesla Model X,BEV
4518,WA-044-101863849,98065,1G1FZ6S0,Chevrolet Bolt EV,BEV
4519,WA-044-104569076,98028,1N4AZ1CP,Nissan Leaf,BEV
4520,WA-044-177659135,98503,5YJYGAEE,Tesla Model Y,BEV
4521,WA-044-134714352,98229,JN1AZ0CP,Nissan Leaf,BEV
4522,WA-044-307393908,98004,5YJ3E1EB,Tesla Model 3,BEV
4523,WA-044-121042078,98001,3FA6P0SU,Ford Fusion Energi,PHEV
4524,WA-044-2813604,98270,5YJ3E1EA,Tesla Model 3,BEV
4525,WA-044-170242831,98199,2C4RC1L7,Chrysler Pacifica,PHEV
4526,WA-044-124705402,98109,1N4AZ1CP,Nissan Leaf,BEV
4527,WA-044-177498968,98122,JTDKN3DP,Toyota Prius Plug-in,PHEV
4528,WA-044-128763190,98036,3FA6P0SU,Ford Fusion Energi,PHEV
4529,WA-044-138330349,98023,1G1RD6S5,Chevrolet Volt,PHEV
4530,WA-044-133030117,98042,1G1FY6S0,Chevrolet Bolt EV,BEV
4531,WA-044-144811971,98026,5YJYGDEE,Tesla Model Y,BEV
4532,WA-044-140858329,98115,5YJXCAE2,Tesla Model X,BEV
4533,WA-044-144352512,99166,1G1FY6S0,Chevrolet Bolt EV,BEV
4534,WA-044-153704512,98360,5YJ3E1EA,Tesla Model 3,BEV
4535,WA-044-125861494,98105,WA1E2AFY,Audi Q5 Plug In,PHEV
4536,WA-044-132953159,98004,5YJYGDEE,Tesla Model Y,BEV
4537,WA-044-172394442,98390,WBY8P2C0,BMW i3,BEV
4538,WA-044-161660880,98008,WMEEJ9AA,Smart forTwo EV,BEV
4539,WA-044-128878970,98058,5YJYGDEE,Tesla Model Y,BEV
4540,WA-044-104684191,98119,5YJ3E1EA,Tesla Model 3,BEV
4541,WA-044-179471645,98683,5YJYGDEE,Tesla Model Y,BEV
4542,WA-044-124392180,98117,2C4RC1N7,Chrysler Pacifica,PHEV
4543,WA-044-152683156,98684,JN1AZ0CP,Nissan Leaf,BEV
4544,WA-044-144824382,98103,5YJYGDEE,Tesla Model Y,BEV
4545,WA-044-170527997,98027,WVGTMPE2,Volkswagen ID.4,BEV
4546,WA-044-112938717,98642,5YJYGDEE,Tesla Model Y,BEV
4547,WA-044-144721202,98020,5YJ3E1EA,Tesla Model 3,BEV
4548,WA-044-133937366,98057,JTMAB3FV,Toyota RAV4 Prime,PHEV
4549,WA-044-112477907,98125,WVWKP7AU,Volkswagen e-Golf,BEV
4550,WA-044-120629827,98052,1G1FZ6S0,Chevrolet Bolt EV,BEV
4551,WA-044-104889473,98671,KM8K33AG,Hyundai Kona Electric,BEV
4552,WA-044-176727379,98901,WMEEJ9AA,Smart forTwo EV,BEV
4553,WA-044-208510858,98105,5YJSA1E2,Tesla Model S,BEV
4554,WA-044-113278273,98199,5YJYGDEE,Tesla Model Y,BEV
4555,WA-044-124222514,98004,YH4K14AA,Fisker Karma,PHEV
4556,WA-044-176995220,98664,1N4AZ0CP,Nissan Leaf,BEV
4557,WA-044-176516763,98052,5LMYJ8XY,Lincoln Aviator Plug In,PHEV
4558,WA-044-104285002,98036,5YJYGDEF,Tesla Model Y,BEV
4559,WA-044-474952670,98118,1G1FZ6S0,Chevrolet Bolt EV,BEV
4560,WA-044-148428878,98116,1G1FX6S0,Chevrolet Bolt EV,BEV
4561,WA-044-133502596,98664,2C4RC1N7,Chrysler Pacifica,PHEV
4562,WA-044-167118640,98252,5YJ3E1EA,Tesla Model 3,BEV
4563,WA-044-138301061,98026,KM8K23AG,Hyundai Kona Electric,BEV
4564,WA-044-176603150,98233,3FMTK3SU,Ford Mustang Mach-E,BEV
4565,WA-044-148476898,98109,5YJ3E1EB,Tesla Model 3,BEV
4566,WA-044-133850706,98103,5YJ3E1EB,Tesla Model 3,BEV
4567,WA-044-124545060,98177,5YJ3E1EA,Tesla Model 3,BEV
4568,WA-044-128507795,98284,5YJ3E1EB,Tesla Model 3,BEV
4569,WA-044-141778682,98121,5YJSA1E2,Tesla Model S,BEV
4570,WA-044-135050611,98607,5YJYGDEE,Tesla Model Y,BEV
4571,WA-044-129481250,98579,5YJ3E1EB,Tesla Model 3,BEV
4572,WA-044-152845500,98402,1G1RA6S5,Chevrolet Volt,PHEV
4573,WA-044-103653945,98367,1FADP3R4,Ford Focus EV,BEV
4574,WA-044-135013826,98028,KNDCD3LD,Kia Niro Plug In,PHEV
4575,WA-044-106183759,99224,5YJYGDEF,Tesla Model Y,BEV
4576,WA-044-124498244,98372,5YJSA1E4,Tesla Model S,BEV
4577,WA-044-108800051,98019,3FA6P0SU,Ford Fusion Energi,PHEV
4578,WA-044-185543704,98043,1G1RH6E4,Chevrolet Volt,PHEV
4579,WA-044-170630701,98011,3FMTK3SU,Ford Mustang Mach-E,BEV
4580,WA-044-478179845,98136,1G1FY6S0,Chevrolet Bolt EV,BEV
4581,WA-044-128559070,98012,3FA6P0SU,Ford Fusion Energi,PHEV
4582,WA-044-141245653,98642,JTDKARFP,Toyota Prius Prime,PHEV
4583,WA-044-476265751,98037,5YJ3E1EA,Tesla Model 3,BEV
4584,WA-044-263798671,98312,1G1RA6E4,Chevrolet Volt,PHEV
4585,WA-044-150440993,98105,5YJYGAEE,Tesla Model Y,BEV
4586,WA-044-167211278,98012,5YJYGAEE,Tesla Model Y,BEV
4587,WA-044-186002022,98118,JHMZC5F1,Honda Clarity Plug In,PHEV
4588,WA-044-148324424,98075,5YJ3E1EB,Tesla Model 3,BEV
4589,WA-044-133878286,98290,1G1FZ6S0,Chevrolet Bolt EV,BEV
4590,WA-044-112933383,98837,5YJYGDEE,Tesla Model Y,BEV
4591,WA-044-181277428,99148,5YJYGDEE,Tesla Model Y,BEV
4592,WA-044-156780634,98033,1C4JJXP6,Jeep Wrangler Plug In,PHEV
4593,WA-044-3585942,98019,5YJ3E1EA,Tesla Model 3,BEV
4594,WA-044-112480826,98004,5YJXCDE2,Tesla Model X,BEV
4595,WA-044-161630724,98034,5YJ3E1EA,Tesla Model 3,BEV
4596,WA-044-152725044,98021,1G1FZ6S0,Chevrolet Bolt EV,BEV
4597,WA-044-3564130,98107,WA1VAAGE,Audi e-tron,BEV
4598,WA-044-112948790,98101,3C3CFFGE,Fiat 500e,BEV
4599,WA-044-305969597,98040,5YJXCBE2,Tesla Model X,BEV
4600,WA-044-2623267,98512,1N4AZ0CP,Nissan Leaf,BEV
4601,WA-044-129414050,98011,5YJ3E1EB,Tesla Model 3,BEV
4602,WA-044-105220545,98584,5YJSA1E2,Tesla Model S,BEV
4603,WA-044-120540052,98104,1G1FY6S0,Chevrolet Bolt EV,BEV
4604,WA-044-100696753,98029,KM8K23AG,Hyundai Kona Electric,BEV
4605,WA-044-108857717,98528,3C3CFFGE,Fiat 500e,BEV
4606,WA-044-137590708,98031,5YJ3E1EA,Tesla Model 3,BEV
4607,WA-044-476258618,98004,5YJ3E1EB,Tesla Model 3,BEV
4608,WA-044-140524709,98665,JTDKN3DP,Toyota Prius Plug-in,PHEV
4609,WA-044-114551825,99133,WBY1Z4C5,BMW i3 REx,PHEV
4610,WA-044-181354568,98682,3FMTK1RM,Ford Mustang Mach-E,BEV
4611,WA-044-196799802,98023,5YJSA1E4,Tesla Model S,BEV
4612,WA-044-478171186,98199,5YJ3E1EB,Tesla Model 3,BEV
4613,WA-044-156829508,98406,WBAJB1C5,BMW 5-Series Plug in,PHEV
4614,WA-044-144914192,98115,5YJSA1H1,Tesla Model S,BEV
4615,WA-044-176465782,98020,5YJ3E1EB,Tesla Model 3,BEV
4616,WA-044-108787038,98107,JA3215H4,Mitsubishi i,BEV
4617,WA-044-112667670,98133,5YJ3E1EB,Tesla Model 3,BEV
4618,WA-044-104975398,98021,5YJXCBE2,Tesla Model X,BEV
4619,WA-044-161904914,98606,5YJYGDEE,Tesla Model Y,BEV
4620,WA-044-144866333,98253,1G1FZ6S0,Chevrolet Bolt EV,BEV
4621,WA-044-172428952,98072,5YJYGAEE,Tesla Model Y,BEV
4622,WA-044-172727453,98584,3FMTK3SU,Ford Mustang Mach-E,BEV
4623,WA-044-124557779,98208,5YJXCBE2,Tesla Model X,BEV
4624,WA-044-474957451,98030,1G1FY6S0,Chevrolet Bolt EV,BEV
4625,WA-044-144661807,98034,WA1E2AFY,Audi Q5 Plug In,PHEV
4626,WA-044-221891960,98021,5YJ3E1EA,Tesla Model 3,BEV
4627,WA-044-476206580,98367,JTDKARFP,Toyota Prius Prime,PHEV
4628,WA-044-117789682,98118,5UXTS1C0,BMW X3,PHEV
4629,WA-044-134964644,98465,1G1FY6S0,Chevrolet Bolt EV,BEV
4630,WA-044-281257371,98122,KL8CK6S0,Chevrolet Spark,BEV
4631,WA-044-130111229,98119,1FADP3R4,Ford Focus EV,BEV
4632,WA-044-109855147,98199,5YJ3E1EB,Tesla Model 3,BEV
4633,WA-044-262317464,98409,1N4AZ0CP,Nissan Leaf,BEV
4634,WA-044-138198455,98374,1N4AZ1CP,Nissan Leaf,BEV
4635,WA-044-134920782,98011,5YJYGDEE,Tesla Model Y,BEV
4636,WA-044-478053978,99003,5YJ3E1EB,Tesla Model 3,BEV
4637,WA-044-113165447,98391,5YJXCAE4,Tesla Model X,BEV
4638,WA-044-179372931,98312,5YJ3E1EB,Tesla Model 3,BEV
4639,WA-044-137572396,98052,5YJYGDEE,Tesla Model Y,BEV
4640,WA-044-148204262,98042,WBAJB1C5,BMW 5-Series Plug in,PHEV
4641,WA-044-148450578,98033,5YJYGAEE,Tesla Model Y,BEV
4642,WA-044-112754750,98077,5YJXCDE2,Tesla Model X,BEV
4643,WA-044-148634496,98499,5YJ3E1EA,Tesla Model 3,BEV
4644,WA-044-140872413,98074,5YJYGDEE,Tesla Model Y,BEV
4645,WA-044-141295381,98011,5YJ3E1EA,Tesla Model 3,BEV
4646,WA-044-8195904,98117,1N4AZ0CP,Nissan Leaf,BEV
4647,WA-044-104341604,98070,5YJXCDE2,Tesla Model X,BEV
4648,WA-044-141835256,98365,5YJ3E1EB,Tesla Model 3,BEV
4649,WA-044-327586528,98052,1G1FX6S0,Chevrolet Bolt EV,BEV
4650,WA-044-114351177,98107,3C3CFFGE,Fiat 500e,BEV
4651,WA-044-248520436,98110,5YJ3E1EA,Tesla Model 3,BEV
4652,WA-044-100648243,98106,KM8K53AG,Hyundai Kona Electric,BEV
4653,WA-044-305735384,98274,1N4AZ1CP,Nissan Leaf,BEV
4654,WA-044-208563428,98177,5YJXCDE2,Tesla Model X,BEV
4655,WA-044-141744396,98053,1N4BZ1DP,Nissan Leaf,BEV
4656,WA-044-474973614,98274,5YJXCBE2,Tesla Model X,BEV
4657,WA-044-3642068,98513,JTDKARFP,Toyota Prius Prime,PHEV
4658,WA-044-170481111,98203,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
4659,WA-044-133538051,98144,5YJYGDEE,Tesla Model Y,BEV
4660,WA-044-167190691,98030,5YJ3E1EB,Tesla Model 3,BEV
4661,WA-044-156900621,98059,1N4AZ1CP,Nissan Leaf,BEV
4662,WA-044-133549426,98277,1FADP5FU,Ford C-Max Energi,PHEV
4663,WA-044-138358013,98040,5YJXCBE2,Tesla Model X,BEV
4664,WA-044-110024820,98074,5YJSA1S2,Tesla Model S,BEV
4665,WA-044-101828177,98028,1G1RA6E4,Chevrolet Volt,PHEV
4666,WA-044-110072952,98052,5YJ3E1EA,Tesla Model 3,BEV
4667,WA-044-133874982,98272,1N4AZ1CP,Nissan Leaf,BEV
4668,WA-044-148328218,98292,5YJYGDEE,Tesla Model Y,BEV
4669,WA-044-131228947,98607,5YJYGDEE,Tesla Model Y,BEV
4670,WA-044-476225284,98006,5YJXCAE2,Tesla Model X,BEV
4671,WA-044-118319246,98802,5YJ3E1EB,Tesla Model 3,BEV
4672,WA-044-120978546,98075,5YJSA1CG,Tesla Model S,BEV
4673,WA-044-124714264,98006,5YJ3E1EA,Tesla Model 3,BEV
4674,WA-044-144394925,98498,1N4AZ0CP,Nissan Leaf,BEV
4675,WA-044-477978665,98406,JTDKARFP,Toyota Prius Prime,PHEV
4676,WA-044-103880962,99004,1G1RA6E4,Chevrolet Volt,PHEV
4677,WA-044-101873642,98032,5YJSA1CG,Tesla Model S,BEV
4678,WA-044-153735130,98030,KNDCE3LG,Kia Niro EV,BEV
4679,WA-044-8526976,98239,1G1FY6S0,Chevrolet Bolt EV,BEV
4680,WA-044-167098998,98373,WBY7Z4C5,BMW i3,BEV
4681,WA-044-161696062,98199,YV4ED3UR,Volvo XC40 Recharge,BEV
4682,WA-044-133730348,98258,5YJ3E1EB,Tesla Model 3,BEV
4683,WA-044-170462029,99207,JN1AZ0CP,Nissan Leaf,BEV
4684,WA-044-221437163,98408,1N4AZ0CP,Nissan Leaf,BEV
4685,WA-044-148386318,98033,1G1FY6S0,Chevrolet Bolt EV,BEV
4686,WA-044-120554430,98663,1N4BZ0CP,Nissan Leaf,BEV
4687,WA-044-112929351,98052,W1N0G5DB,Mercedes GLC 350e Hybrid,PHEV
4688,WA-044-281576991,98027,5YJ3E1EB,Tesla Model 3,BEV
4689,WA-044-172775319,98059,5YJYGAEE,Tesla Model Y,BEV
4690,WA-044-328544275,98052,WP1AE2AY,Porsche Cayenne S E-Hybrid,PHEV
4691,WA-044-112567248,98011,5YJSA1E2,Tesla Model S,BEV
4692,WA-044-133741660,98296,5YJ3E1EB,Tesla Model 3,BEV
4693,WA-044-177647403,98604,5YJXCAE2,Tesla Model X,BEV
4694,WA-044-120511534,98008,5YJ3E1EA,Tesla Model 3,BEV
4695,WA-044-107885228,98004,5YJYGDEE,Tesla Model Y,BEV
4696,WA-044-148543090,98294,5YJYGDEF,Tesla Model Y,BEV
4697,WA-044-156942845,98102,1G1FY6S0,Chevrolet Bolt EV,BEV
4698,WA-044-144282484,99019,5YJYGDEE,Tesla Model Y,BEV
4699,WA-044-282704775,98021,5YJ3E1EB,Tesla Model 3,BEV
4700,WA-044-169750941,98117,JN1AZ0CP,Nissan Leaf,BEV
4701,WA-044-103999101,98597,1FADP5CU,Ford C-Max Energi,PHEV
4702,WA-044-124576812,98335,1G1RA6S5,Chevrolet Volt,PHEV
4703,WA-044-108766199,98225,KNDCE3LG,Kia Niro EV,BEV
4704,WA-044-3537474,98052,1G1FZ6S0,Chevrolet Bolt EV,BEV
4705,WA-044-172700797,98531,LPSED3KA,Polestar 2,BEV
4706,WA-044-148409936,98584,5YJYGDEE,Tesla Model Y,BEV
4707,WA-044-170242733,98092,5YJYGDEF,Tesla Model Y,BEV
4708,WA-044-128703802,98012,5YJ3E1EA,Tesla Model 3,BEV
4709,WA-044-167092054,98075,WVGTMPE2,Volkswagen ID.4,BEV
4710,WA-044-347876126,98040,5YJXCBE2,Tesla Model X,BEV
4711,WA-044-109648458,99208,5YJXCAE2,Tesla Model X,BEV
4712,WA-044-112807264,98053,2C4RC1L7,Chrysler Pacifica,PHEV
4713,WA-044-283034055,98072,5YJXCBE4,Tesla Model X,BEV
4714,WA-044-179331064,98055,5YJYGDEE,Tesla Model Y,BEV
4715,WA-044-124702371,98382,5YJYGDEF,Tesla Model Y,BEV
4716,WA-044-105486167,98370,5YJSA1AG,Tesla Model S,BEV
4717,WA-044-478043226,98208,5YJ3E1EB,Tesla Model 3,BEV
4718,WA-044-106133149,98501,1G1FY6S0,Chevrolet Bolt EV,BEV
4719,WA-044-144121204,98006,5YJYGDED,Tesla Model Y,BEV
4720,WA-044-144214052,98087,5UXTA6C0,BMW X5,PHEV
4721,WA-044-156766494,98045,1N4BZ1DV,Nissan Leaf,BEV
4722,WA-044-1217660,98077,1N4AZ0CP,Nissan Leaf,BEV
4723,WA-044-1211486,98374,5YJSA1H2,Tesla Model S,BEV
4724,WA-044-156679673,98661,KM8K33AG,Hyundai Kona Electric,BEV
4725,WA-044-185546252,98155,WVWPP7AU,Volkswagen e-Golf,BEV
4726,WA-044-475016139,98513,3FA6P0SU,Ford Fusion Energi,PHEV
4727,WA-044-221063699,99005,5YJSA1E2,Tesla Model S,BEV
4728,WA-044-150458990,98045,5YJSA1E4,Tesla Model S,BEV
4729,WA-044-141109909,98116,5YJ3E1EB,Tesla Model 3,BEV
4730,WA-044-133046413,99338,1N4AZ0CP,Nissan Leaf,BEV
4731,WA-044-196574066,98368,5YJ3E1EA,Tesla Model 3,BEV
4732,WA-044-3598675,98115,5YJ3E1EA,Tesla Model 3,BEV
4733,WA-044-148337192,98201,1G1FZ6S0,Chevrolet Bolt EV,BEV
4734,WA-044-101923923,98109,1G1FY6S0,Chevrolet Bolt EV,BEV
4735,WA-044-141670735,98584,1N4AZ0CP,Nissan Leaf,BEV
4736,WA-044-120263398,98338,3FA6P0SU,Ford Fusion Energi,PHEV
4737,WA-044-170370728,98116,1G1RC6S5,Chevrolet Volt,PHEV
4738,WA-044-124738099,98115,5YJ3E1EA,Tesla Model 3,BEV
4739,WA-044-347912183,98008,1N4BZ0CP,Nissan Leaf,BEV
4740,WA-044-128686071,98422,1N4AZ0CP,Nissan Leaf,BEV
4741,WA-044-140700416,98070,WMEEJ9AA,Smart forTwo EV,BEV
4742,WA-044-172605611,98229,1G1FY6S0,Chevrolet Bolt EUV,BEV
4743,WA-044-8670882,98321,JTDKN3DP,Toyota Prius Plug-in,PHEV
4744,WA-044-113231457,98275,5YJ3E1EA,Tesla Model 3,BEV
4745,WA-044-3535395,98359,5YJ3E1EC,Tesla Model 3,BEV
4746,WA-044-179502242,98103,5YJSA1H1,Tesla Model S,BEV
4747,WA-044-101726488,98027,1G1FZ6S0,Chevrolet Bolt EV,BEV
4748,WA-044-138217943,98056,5YJ3E1EA,Tesla Model 3,BEV
4749,WA-044-125827887,98028,WBY1Z8C3,BMW i3 REx,PHEV
4750,WA-044-249235430,98208,KNDJX3AE,Kia Soul EV,BEV
4751,WA-044-109161041,98092,1N4BZ1CP,Nissan Leaf,BEV
4752,WA-044-179546118,98801,1N4BZ0CP,Nissan Leaf,BEV
4753,WA-044-118808973,98204,JTDKN3DP,Toyota Prius Plug-in,PHEV
4754,WA-044-128699959,98199,KNDCC3LG,Kia Niro EV,BEV
4755,WA-044-100633130,98117,WVWKR7AU,Volkswagen e-Golf,BEV
4756,WA-044-128772395,98686,5YJYGDEE,Tesla Model Y,BEV
4757,WA-044-263799035,98074,YV4BC0PM,Volvo XC90 Plug In,PHEV
4758,WA-044-176498647,98230,1FADP3R4,Ford Focus EV,BEV
4759,WA-044-148303074,98501,2C4RC1S7,Chrysler Pacifica,PHEV
4760,WA-044-172843891,98029,5YJ3E1EB,Tesla Model 3,BEV
4761,WA-044-125771278,98029,5YJ3E1EB,Tesla Model 3,BEV
4762,WA-044-141438580,98074,5YJ3E1EB,Tesla Model 3,BEV
4763,WA-044-148272106,98232,5YJ3E1EB,Tesla Model 3,BEV
4764,WA-044-170367956,98019,WBY1Z4C5,BMW i3 REx,PHEV
4765,WA-044-125702923,98296,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
4766,WA-044-130303218,98664,1N4AZ0CP,Nissan Leaf,BEV
4767,WA-044-172494927,99016,5YJ3E1EC,Tesla Model 3,BEV
4768,WA-044-112424014,99338,5YJ3E1EC,Tesla Model 3,BEV
4769,WA-044-107823852,98052,5YJYGDEE,Tesla Model Y,BEV
4770,WA-044-208544010,98110,5YJ3E1EB,Tesla Model 3,BEV
4771,WA-044-156764590,98074,5YJYGDEF,Tesla Model Y,BEV
4772,WA-044-118312358,98662,3FA6P0SU,Ford Fusion Energi,PHEV
4773,WA-044-170692434,98052,5YJYGAEE,Tesla Model Y,BEV
4774,WA-044-221728776,98070,JA4J24A5,Mitsubishi Outlander Plug In,PHEV
4775,WA-044-144245356,98034,5YJYGDEE,Tesla Model Y,BEV
4776,WA-044-248908530,98059,WBAJB1C5,BMW 5-Series Plug in,PHEV
4777,WA-044-152616299,98144,5YJ3E1EA,Tesla Model 3,BEV
4778,WA-044-140029564,98501,3FA6P0SU,Ford Fusion Energi,PHEV
4779,WA-044-172717079,98373,5YJ3E1EA,Tesla Model 3,BEV
4780,WA-044-148326594,98007,5YJ3E1EA,Tesla Model 3,BEV
4781,WA-044-103856266,98311,1G1RB6S5,Chevrolet Volt,PHEV
4782,WA-044-179494822,98624,5YJSA1E2,Tesla Model S,BEV
4783,WA-044-234898296,98664,3FA6P0SU,Ford Fusion Energi,PHEV
4784,WA-044-124696099,99207,5YJ3E1EB,Tesla Model 3,BEV
4785,WA-044-120744158,98006,5YJSA1E2,Tesla Model S,BEV
4786,WA-044-221709960,98012,5YJ3E1EA,Tesla Model 3,BEV
4787,WA-044-101117425,98370,5YJ3E1EA,Tesla Model 3,BEV
4788,WA-044-179605051,98004,5YJYGDEE,Tesla Model Y,BEV
4789,WA-044-110025723,98007,5YJYGDEE,Tesla Model Y,BEV
4790,WA-044-128462288,98103,KNDCC3LD,Kia Niro Plug In,PHEV
4791,WA-044-104388784,98225,5YJ3E1EB,Tesla Model 3,BEV
4792,WA-044-167250492,98005,5YJSA1E2,Tesla Model S,BEV
4793,WA-044-104251094,98033,5YJYGDEF,Tesla Model Y,BEV
4794,WA-044-100736338,98033,5YJ3E1EB,Tesla Model 3,BEV
4795,WA-044-110065483,98004,5YJYGDEE,Tesla Model Y,BEV
4796,WA-044-112793530,98223,1G1FZ6S0,Chevrolet Bolt EV,BEV
4797,WA-044-103677479,99324,3C3CFFGE,Fiat 500e,BEV
4798,WA-044-161676574,98116,KNDCC3LG,Kia Niro EV,BEV
4799,WA-044-130498728,98250,1G1RA6E4,Chevrolet Volt,PHEV
4800,WA-044-114526009,98052,5YJXCDE2,Tesla Model X,BEV
4801,WA-044-3563969,98115,1FADP5CU,Ford C-Max Energi,PHEV
4802,WA-044-141788986,98034,1G1FZ6S0,Chevrolet Bolt EV,BEV
4803,WA-044-150603316,98272,5YJYGDEF,Tesla Model Y,BEV
4804,WA-044-141814648,99336,1G1FY6S0,Chevrolet Bolt EV,BEV
4805,WA-044-152624972,98103,5YJ3E1EB,Tesla Model 3,BEV
4806,WA-044-109125593,99337,5YJSA1E2,Tesla Model S,BEV
4807,WA-044-104943478,98072,5YJ3E1EA,Tesla Model 3,BEV
4808,WA-044-150427959,98101,5YJ3E1EB,Tesla Model 3,BEV
4809,WA-044-114339249,98032,5YJ3E1EA,Tesla Model 3,BEV
4810,WA-044-125830015,98039,5YJYGDEE,Tesla Model Y,BEV
4811,WA-044-104624194,98221,1G1RB6S5,Chevrolet Volt,PHEV
4812,WA-044-150982576,98112,5YJYGDEE,Tesla Model Y,BEV
4813,WA-044-476179042,98532,1G1RA6S5,Chevrolet Volt,PHEV
4814,WA-044-113562536,98004,5YJYGDEF,Tesla Model Y,BEV
4815,WA-044-179503761,98023,WVGTMPE2,Volkswagen ID.4,BEV
4816,WA-044-141450984,98052,5YJYGDEE,Tesla Model Y,BEV
4817,WA-044-148558399,98282,JTDKN3DP,Toyota Prius Plug-in,PHEV
4818,WA-044-109786659,98103,5YJYGDEE,Tesla Model Y,BEV
4819,WA-044-172613857,98926,5YJXCAE4,Tesla Model X,BEV
4820,WA-044-104407383,98102,WBY1Z4C5,BMW i3 REx,PHEV
4821,WA-044-8231429,98239,5YJ3E1EB,Tesla Model 3,BEV
4822,WA-044-112708858,98052,5YJ3E1EB,Tesla Model 3,BEV
4823,WA-044-103488577,98033,5YJ3E1EB,Tesla Model 3,BEV
4824,WA-044-109666406,98801,5YJSA1E2,Tesla Model S,BEV
4825,WA-044-109627927,98501,1N4AZ0CP,Nissan Leaf,BEV
4826,WA-044-112457859,98102,5YJSA1H2,Tesla Model S,BEV
4827,WA-044-144206898,98584,5YJ3E1EA,Tesla Model 3,BEV
4828,WA-044-148471424,98034,5YJ3E1EB,Tesla Model 3,BEV
4829,WA-044-119963833,98685,5YJXCAE2,Tesla Model X,BEV
4830,WA-044-167193687,98005,5UXTS1C0,BMW X3,PHEV
4831,WA-044-3778883,98014,5YJSA1AG,Tesla Model S,BEV
4832,WA-044-118162670,98118,5YJ3E1EB,Tesla Model 3,BEV
4833,WA-044-132850273,99336,2C4RC1N7,Chrysler Pacifica,PHEV
4834,WA-044-140948608,98221,1N4BZ0CP,Nissan Leaf,BEV
4835,WA-044-108229852,98126,1N4BZ0CP,Nissan Leaf,BEV
4836,WA-044-102240267,98118,5YJ3E1EB,Tesla Model 3,BEV
4837,WA-044-144430408,98226,1G1FY6S0,Chevrolet Bolt EV,BEV
4838,WA-044-124537374,98236,WMWXP3C0,Mini Hardtop 2 Door EV,BEV
